query,title,url,snippet,creation_date,modified_date,display_link,rank
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",OUR 2023 SUSTAINABILITY REVIEW,https://s28.q4cdn.com/960448380/files/doc_downloads/ESG/357941_Expro_ESG-2023_Full-Doc_Af.pdf,"Apr 12, 2024 ... Our Social team ... Company's Annual Report on Form 10-K, Quarterly ... Dates and statements in this report reflect the Company's views as of ...",2024-04-05,2024-04-05,s28.q4cdn.com,4
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",MANAGEMENT PROXY CIRCULAR,https://s29.q4cdn.com/841442677/files/doc_downloads/2024/2023-management-information-circular.pdf,"Mar 26, 2024 ... Q: Can I access the annual disclosure documents electronically? A: The Company's 2023 Annual Report, which includes its annual financial ...",2024-03-26,2024-03-26,s29.q4cdn.com,5
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",Knowles Definitive Proxy 2024,https://s29.q4cdn.com/538730168/files/doc_financials/2023/ar/Knowles-Corporation-2024-Proxy-Statement.pdf,"Mar 15, 2024 ... diversity data, can be found in the Knowles 2023 Corporate Sustainability Report, which is located on our website. The contents of our ...",2024-03-13,2024-03-15,s29.q4cdn.com,6
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",2024 Proxy Statement,https://s202.q4cdn.com/229739679/files/doc_financials/2023/ar/2024-final-proxy-statement.pdf,"Mar 4, 2024 ... Triumph Group, Inc. (2018 – 2023). Key ... The contents of our Sustainability Report are not incorporated ... 2023 Annual Report on Form 10-K for a ...",2024-03-06,,s202.q4cdn.com,7
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",INVESTOR DAY,https://s23.q4cdn.com/323685665/files/doc_presentations/2023/Sep/13/tgi-investor-day-presentation-sep-2023.pdf,"Sep 13, 2023 ... ... TRIUMPH's Annual Report on Form 10-K for the fiscal year ... Joined TRIUMPH Group, Inc. President and CEO ... TRIUMPH / Investor Day / Sep 13, 2023 ...",2023-09-13,2023-09-13,s23.q4cdn.com,8
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",2023 Proxy Statement,https://s21.q4cdn.com/665674268/files/doc_financials/2023/ar/419402-1-_11_FedEx-Proxy_WR.pdf,"Aug 10, 2023 ... The success of our efforts is built on our sound environmental, social, and governance (ESG) practices, which are aligned with our company ...",2023-08-07,2023-08-07,s21.q4cdn.com,9
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",alcon 2022 social impact and sustainability report,https://s1.q4cdn.com/963204942/files/doc_downloads/2023/11/Social-Impact-and-Sustainability-Report-2022.pdf,"Embedded throughout the company, the system aligns with ISO 14001:2015. Environmental Management Systems. CLIMATE CHANGE. AND GHG EMISSIONS. In 2022, Alcon set ...",2023-06-27,2023-06-27,s1.q4cdn.com,10
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com","Triumph Group, Inc. - 2023 Proxy Statement",https://s23.q4cdn.com/323685665/files/doc_downloads/2023/FY23-Proxy-Statement-448415_002_Print_BMK.pdf,"May 30, 2023 ... Combined annual and sustainability report was completed, including data download and establishment of ESG goals, which were incorporated.",2023-06-12,2023-06-12,s23.q4cdn.com,11
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",UNITED STATES SECURITIES AND EXCHANGE COMMISSION ...,https://s23.q4cdn.com/323685665/files/doc_downloads/2023/10-K-FY23-446441_002_BMK.pdf,"May 23, 2023 ... In fiscal year of 2023, the Triumph Group Charitable ... reporting as of March 31, 2023 ... Triumph Group, Inc., Triumph Receivables, LLC, and each.",2023-06-09,2023-06-09,s23.q4cdn.com,12
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com","TRIUMPH GROUP, INC. AUDIT COMMITTEE CHARTER 1. Purpose ...",https://s23.q4cdn.com/323685665/files/doc_downloads/2023/06/audit-committee-charter-april-27-2023-approved.pdf,Condition and Results of Operations” in the Company's Annual Report on Form. 10-K and shall prepare the audit committee report required by the SEC proxy.,2023-06-08,2023-06-08,s23.q4cdn.com,13
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",Sustainability Report 2022 | Ivanhoe Mines,https://s202.q4cdn.com/805644705/files/doc_downloads/2022/IVANHOE-Sustainability-Report-2022_Final.pdf,"Dec 9, 2022 ... This 2022 Sustainability Report is Ivanhoe Mines Ltd.'s (Ivanhoe, Ivanhoe. Mines or the Company) sixth annual public report since ...",2023-05-21,2023-05-21,s202.q4cdn.com,14
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",COASTAL FINANCIAL CORPORATION,https://s28.q4cdn.com/716528678/files/doc_presentations/2023/04/IP-Coastal-Financial-Corp-Investor-Presentation-1Q23-FINALv4.pdf,"Apr 27, 2023 ... In January 2023 we completed our Sustainable Impact ... Triumph Bancorp, Inc. TFIN. 0.5%. Prosperity ... Independent Bank Group, Inc. IBTX. -25. - ...",2023-04-26,2023-04-27,s28.q4cdn.com,15
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",Untitled,https://s201.q4cdn.com/865305287/files/doc_financials/2023/ar/bkng008_pxy_2023_combo-book_04-24-23_13-05edt.pdf,"Apr 24, 2023 ... our annual Sustainability Report and ... Company's Annual Report on Form. 10-K for the ... 2023, there were approximately 130 shareholders of record ...",2023-04-24,2023-04-24,s201.q4cdn.com,16
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",2022 Schedule 14A Proxy Document,https://s23.q4cdn.com/546214306/files/doc_financials/Annual/Sunnova-Proxy-2023.pdf,"Apr 6, 2023 ... 2023-2025 ... reporting is done through the Company's formal Sustainability ... Group Renewable Energy Resources Ltd., Sunrun Inc., Array.",2023-04-03,2023-04-05,s23.q4cdn.com,17
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com","Annual Information Form For the year ended December 31, 2022 ...",https://s29.q4cdn.com/841442677/files/doc_downloads/2023/2022-aif-triple-flag.pdf,"Mar 29, 2023 ... report was prepared for Platinum Group Metals Ltd. ... Sustainability Report in July ... report dated February 21, 2023 in respect of the Company's.",2023-03-30,2023-03-30,s29.q4cdn.com,18
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",MANAGEMENT PROXY CIRCULAR,https://s29.q4cdn.com/841442677/files/doc_downloads/2023/triple-flag-2023-management-proxy-circular.pdf,"Mar 30, 2023 ... We published our second annual Sustainability Report, titled ''Taking the Next Step'', ... tive team in 2023 ... Copies of the Company's latest AIF, ...",2023-03-29,2023-03-29,s29.q4cdn.com,19
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",Knowles Proxy 2023,https://s29.q4cdn.com/538730168/files/doc_financials/2022/ar/Knowles-Proxy-2023.pdf,"Mar 17, 2023 ... In 2022, we published our second annual Corporate Sustainability Report, which featured our goal to ... Crowley is a director of Triumph Group, ...",2023-03-17,2023-03-17,s29.q4cdn.com,20
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",2023 Proxy Statement and Notice of Annual Meeting of Stockholders,https://s202.q4cdn.com/229739679/files/doc_financials/2022/ar/2023-Proxy.pdf,"Mar 8, 2023 ... General Spencer has also been a director of Triumph ... Sustainability Report, is located on our website at investors.whirlpoolcorp.com.",2023-03-08,2023-03-08,s202.q4cdn.com,21
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",Newmont Investor Presentation February 2023,https://s24.q4cdn.com/382246808/files/doc_presentations/2023/02/newmont-investor-presentation-february-2023_final3.pdf,"Feb 23, 2023 ... For a discussion of risks and other factors that might impact future looking statements, see the Company's Annual Report on Form 10-K for the ...",2023-03-03,2023-03-03,s24.q4cdn.com,22
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:triumphgroup.com",INVESTOR DAY,https://www.triumphgroup.com/files/TGI%20Investor%20Day%20Presentation%20(Sep%202023).pdf,"Sep 13, 2023 ... ... TRIUMPH's Annual Report on Form 10-K for the fiscal year ... Joined TRIUMPH Group, Inc. President and CEO ... TRIUMPH / Investor Day / Sep 13, 2023 ...",2023-09-13,2023-09-13,www.triumphgroup.com,1
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:triumphgroup.com",2023 Sustainability Report.,https://www.triumphgroup.com/files/Sustainability%20Report%20-%202023.pdf,"Jul 20, 2023 ... Triumph Group, Inc., headquartered in Radnor, Pennsylvania, designs, engineers, manufactures, repairs, and overhauls a broad portfolio of ...",2023-07-15,2023-07-17,www.triumphgroup.com,2
Universal Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,UNITED STATES SECURITIES AND EXCHANGE COMMISSION ...,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000102037/45881316-4e37-4cb4-9ffb-59f45c3a1c52.pdf,"Feb 7, 2024 ... ... Universal's global sustainability agenda. These include the December 2023 publication of our 2023 Sustainability Report, and our recently ...",2024-02-07,2024-02-07,d18rn0p25nwr6d.cloudfront.net,1
Universal Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,UNITED STATES SECURITIES AND EXCHANGE COMMISSION ...,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000102037/8b5c9a24-22e5-4d52-bf18-8d7475417f16.pdf,"Feb 7, 2024 ... ... 2023 (the “2023 Annual Report on Form 10-K”). ... The Company's shareholders approved the Universal Corporation 2023 ... December 2023 publication ...",2024-02-07,2024-02-07,d18rn0p25nwr6d.cloudfront.net,2
Universal Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,Corporate Sustainability Report,https://d1io3yog0oux5.cloudfront.net/_6caf4573687ff6979f6dee7be0f66b68/copt/files/pages/copt/db/2284/description/COPT_2023_SustainabilityReport_122223c.pdf,"Dec 22, 2023 ... below and presented in COPT's 2023 Corporate Sustainability Report (the “Report”) for the reporting year ending December 31st, 2022 ...",2023-12-22,2023-12-22,d1io3yog0oux5.cloudfront.net,3
Universal Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,2023 Global Responsibility Report,https://d1io3yog0oux5.cloudfront.net/_8da64f028c709798bfeae306fd8c0d52/globalpayments/files/pages/globalpayments/db/2305/description/GPN_2023_Global_Responsibility_Report.pdf,corporate sustainability disclosure more transparent and ... Global Payments also reports environmental disclosures ... The index below is mapped to our 2023 CDP ...,2023-12-12,2023-12-12,d1io3yog0oux5.cloudfront.net,4
Universal Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,Global Impact Report,https://d1io3yog0oux5.cloudfront.net/_014945f01170710cee77d169369baa43/klatencor/files/pages/klatencor/db/1120/content/2022_Global_Impact_Report.pdf,"Jun 8, 2023 ... KLA has adopted a universal Global ... the company's sustainability report. GRI 2 ... KLA 2023 Global Impact Report, Corporate Governance & ESG.",2023-08-04,2023-08-04,d1io3yog0oux5.cloudfront.net,5
Universal Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,UNITED STATES SECURITIES AND EXCHANGE COMMISSION ...,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000102037/eb5180aa-307d-48e1-a218-d77f03a4711c.pdf,"Aug 2, 2023 ... ... 2023 (the “2023 Annual Report on Form 10-K”). ... to improve efficiencies, invest in sustainability ... In connection with the quarterly report of ...",2023-08-02,2023-08-02,d18rn0p25nwr6d.cloudfront.net,6
Universal Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,2022-2023 Universal Registration Document 2022-2023 Universal ...,https://d2za3aw7vtguly.cloudfront.net/production/files/SOITEC_DEU_2022_UK_MEL.pdf,"Sep 28, 2022 ... ... 2023 UNIVERSAL REGISTRATION DOCUMENT. SOITEC. 2022-2023. Universal. Registration. Document. Including the Annual. Financial Report. The ...",2023-07-19,2023-07-19,d2za3aw7vtguly.cloudfront.net,7
Universal Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,CLIMATE CHANGE 2023,https://d30mzt1bxg5llt.cloudfront.net/public/uploads/PDFs/IPCC_AR6_SYR_SPM.pdf,"5); Climate Change and Land (2019): an IPCC Special Report on climate change, desertification, land degradation, sustainable land management, food security, and ...",2023-07-19,2023-07-19,d30mzt1bxg5llt.cloudfront.net,8
Universal Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,2022 Sustainability Report,https://dq06ugkuram52.cloudfront.net/files/17132666/45156094.pdf,We build the technology that enables a more sustainable tomorrow. Energy Transition. ~30% of the world's electricity generated with the help of GE technology.,2023-06-21,2023-08-15,dq06ugkuram52.cloudfront.net,9
Universal Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,Ferrero Sustainability Report 2022,https://d3qpa3na1ei3ef.cloudfront.net/wp-content/uploads/2023/06/ferrero-sr22_230621_0.pdf,"Jun 21, 2023 ... The EMF 2922 Global Progress Report · UN ... dissolve the initiative as of 1 January 2023.23. FONAP ... of the upcoming EU Corporate Sustainability.",2023-06-14,2023-06-21,d3qpa3na1ei3ef.cloudfront.net,10
Universal Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,UNIVERSAL CORPORATION,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000102037/b0e26c82-bc1a-4432-947c-a08630702e50.pdf,"May 25, 2023 ... sustainability at the corporate level while continuing to report annually on sustainability. Our commitment to sustainability encompasses a ...",2023-05-25,2023-05-25,d18rn0p25nwr6d.cloudfront.net,11
Universal Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,Sustainability Report,https://d1io3yog0oux5.cloudfront.net/_5d27199ca3595891cc40f6992156806d/equinix/db/2197/20754/file/Equinix-Inc.-2022-Sustainability-Report-Highlights.pdf,"We also invited several partners including Bloom Energy,. ZutaCore and Natron Energy into our Co-Innovation. Facility (CIF), a testbed in Ashburn, to drive data.",2023-05-10,2023-05-10,d1io3yog0oux5.cloudfront.net,12
Universal Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,acciona-2022-sustainability-report.pdf,https://dq06ugkuram52.cloudfront.net/files/15553215/41705530.pdf,"Nov 15, 2022 ... ESG funds and impacts linked to sustainable financing a chieved at project and corporate level. — Climate change report. Climate change risks ...",2023-04-28,2023-04-28,dq06ugkuram52.cloudfront.net,13
Universal Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,Skechers Impact Report 2022,https://d1io3yog0oux5.cloudfront.net/_8433f307474f1b3d86ca9de72290c858/skx/files/docs/Skechers_Impact_Report_2022.pdf,"In 2023, we plan to expand this program to additional factories. These efforts represent our growing focus on more environmentally sustainable manufacturing, ...",2023-04-22,2023-06-28,d1io3yog0oux5.cloudfront.net,14
Universal Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,esg-report-2022.pdf,https://dq06ugkuram52.cloudfront.net/files/15579434/41751946.pdf,"Dec 31, 2022 ... Prudential plc Environmental, Social and Governance Report ... From 2023, the Global AI Council has been replaced ... ratings, company ...",2023-03-22,2023-03-23,dq06ugkuram52.cloudfront.net,15
Universal Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,2022 ANNUAL REPORT 02,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001163302/11f1f17b-7159-430a-bbce-5b67add20bf0.pdf,"References in this Annual Report on Form 10-K to (i) ""U. S. Steel,"" ""the Company,"" ""we,"" ""us"" and ""our"" refer to United States. Steel Corporation and its ...",2023-03-08,2023-03-08,d18rn0p25nwr6d.cloudfront.net,16
Universal Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,RELX Annual Report and Financial Statements 2022,https://dq06ugkuram52.cloudfront.net/files/15421137/41418735.pdf,"Feb 23, 2023 ... Page 1. 2022 Annual Report including Corporate Responsibility Report and Financial Statements. Annual ... 2023 financial calendar. RELX Annual ...",2023-02-24,2023-02-24,dq06ugkuram52.cloudfront.net,17
Universal Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,UNITED STATES SECURITIES AND EXCHANGE COMMISSION ...,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000102037/3d0e1375-44c0-4b95-9bca-131d18bedca7.pdf,"Feb 8, 2023 ... ... 2023 and 2022 Brazil ... Our fiscal year 2022 Sustainability Report ... In connection with the quarterly report of Universal Corporation (the “ ...",2023-02-08,2023-02-08,d18rn0p25nwr6d.cloudfront.net,18
Universal Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,Novo Nordisk Annual Report 2022,https://dq06ugkuram52.cloudfront.net/files/15566902/41728260.pdf,"Feb 1, 2023 ... S&P CSA: S&P Global's CSA drives corporate sustainability ... – UN Political Declaration on Universal ... and Annual Report 2023. 29 August 2023.",2023-01-31,2023-01-31,dq06ugkuram52.cloudfront.net,19
Universal Corp. Sustainability Report 2023 filetype:pdf site:q4cdn.com,printmgr file,https://s201.q4cdn.com/340896660/files/doc_downloads/2024/05/pfsi-corporate-sustainability-report-2023.pdf,"May 14, 2024 ... This 2023 Corporate Sustainability Report (or Report) will focus on sustainability factors that are relevant for. PennyMac Financial Services, ...",2024-05-13,2024-05-13,s201.q4cdn.com,1
