query,title,label,url,snippet,creation_date,modified_date
NORTONLIFELOCK INC. Sustainability Report 2023 filetype:pdf site:q4cdn.com,2023 Notice of Annual Meeting of Stockholders and Proxy Statement ...,,https://s201.q4cdn.com/231198771/files/doc_financials/2023/ar/PayPal-Holdings-Inc-Combined-2023-Proxy-Statement-and-2022-Annual-Report.pdf,"Apr 13, 2023 ... ... 2023 Notice of Annual Meeting of. Stockholders and Proxy Statement. 2022 Annual Report ... Inc. April ... NortonLifeLock (formerly known as SymantecÂ ...",2023-04-08,2023-04-13
NORTONLIFELOCK INC. Sustainability Report 2023 filetype:pdf site:q4cdn.com,2019 Annual Report,,https://s201.q4cdn.com/771113172/files/doc_financials/2019/ar/2019-NortonLifeLock-Annual-Report-(Final).pdf,"Jan 29, 2018 ... reporting. The Audit Committee also received the report of management contained in NortonLifeLock's Annual Report on. Form 10-K for theÂ ...",2019-11-05,2019-11-06
NORTONLIFELOCK INC. Sustainability Report 2023 filetype:pdf site:q4cdn.com,CSX 2024 Proxy Statement,,https://s2.q4cdn.com/859568992/files/doc_financials/2024/ar/2024-csx-corp-proxy-statement.pdf,"Mar 25, 2024 ... ... 2023 Environmental, Social and Governance (â€œESGâ€) Report. ... She also served as a director of Norton Life Lock Inc. ... Company's 2023 AnnualÂ ...",2024-03-22,2024-03-22
NORTONLIFELOCK INC. Sustainability Report 2023 filetype:pdf site:q4cdn.com,Notice of Annual Meeting and 2023 PROXY STATEMENT,,https://s29.q4cdn.com/969268860/files/doc_financials/2023/ar/2023-liveramp-holdings-inc-proxy-statement.pdf,"Jun 30, 2023 ... The Company's Proxy Statement and Annual Report on Form 10-K for fiscal year 2023 are available electronically at ... NortonLifeLock Inc. (NASDAQ:Â ...",2023-06-28,2023-06-29
NORTONLIFELOCK INC. Sustainability Report 2023 filetype:pdf site:q4cdn.com,UNITED STATES SECURITIES AND EXCHANGE COMMISSION ...,,https://s201.q4cdn.com/778493406/files/doc_financials/2024/ar/1a706129-a1bb-40ab-be30-15f7d922a986.pdf,"Feb 16, 2024 ... ... 2023 (2023 Annual Report on Form 10-K) carefully. ... Environmental, Social and Governance Report, our 2023 ... NortonLifeLock, Inc.), NuanceÂ ...",2024-02-16,2024-02-16
"Intuit, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",Intuit Inc. - Climate Change 2023,1.0,https://s23.q4cdn.com/935127502/files/doc_downloads/gov_doc/intuit-cdp-report-2023.pdf,"disclosures, including Intuit's Corporate Responsibility Report, and communications about environmental strategy and progress with investors and other.",2023-07-28,
"Intuit, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",Untitled,,https://s23.q4cdn.com/935127502/files/doc_financials/2022/ar/tm2223271-2_def14a_DZ.5_(CleanNoBanner)wo-card_2022-11-22_14.18.08.pdf,"Nov 23, 2022 ... INTUIT 2023 Proxy Statement |. Corporate ... Corporate Responsibility Report at https://www.intuit.com/company/ ... environment to drive Intuit'sÂ ...",2022-11-22,2022-11-22
"Intuit, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",2023 NVIDIA Corporation Annual Review,,https://s201.q4cdn.com/141608511/files/doc_financials/2023/ar/2023-Annual-Report-1.pdf,"May 8, 2023 ... ... annual Corporate Responsibility Report, or CR Report. ... Intuit Inc. (INTU). Qualcomm Incorporated ... sustainability disclosure or ESG reportingÂ ...",2023-05-05,2023-05-05
"Intuit, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",2024 Notice of Annual Meeting of Stockholders and Proxy Statement,,https://s201.q4cdn.com/231198771/files/doc_financials/2024/ar/PayPal-Holdings-Inc-Combined-2024-Proxy-Statement-and-2023-Annual-Report.pdf,"Apr 9, 2024 ... Page 1. 2024 Notice of Annual. Meeting of Stockholders and Proxy Statement. 2023 Annual Report ... corporate sustainability and impact topics.",2024-04-05,2024-04-08
"Intuit, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",Mastercard 2022 Proxy Statement DEF 14A,,https://s25.q4cdn.com/479285134/files/doc_financials/2022/AR/2022-Proxy-Statement.pdf,"Feb 16, 2022 ... The company primarily provides transparency to stakeholders around our efforts in this area through our Corporate Sustainability Report and our.",2022-04-29,2022-05-02
"Intuit, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",Notice of 2024 Annual Meeting of Shareholders & Proxy Statement,,https://s2.q4cdn.com/299287126/files/doc_financials/2024/ar/Amazon-com-Inc-2024-Proxy-Statement.pdf,"Apr 11, 2024 ... served as Executive Chairman of Intuit Inc ... on our website, including in our annual sustainability report titled â€œBuilding a Better FutureÂ ...",2024-04-08,2024-04-10
"Intuit, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",2023 Notice of Annual Meeting of Stockholders and Proxy Statement ...,,https://s201.q4cdn.com/231198771/files/doc_financials/2023/ar/PayPal-Holdings-Inc-Combined-2023-Proxy-Statement-and-2022-Annual-Report.pdf,"Apr 13, 2023 ... ... 2023 Notice of Annual Meeting of. Stockholders and Proxy Statement. 2022 Annual Report ... Inc. April 13 ... Intuit Inc. Meta Platforms, Inc. OracleÂ ...",2023-04-08,2023-04-13
"Intuit, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",Uber - 2023 Proxy Statement,,https://s23.q4cdn.com/407969754/files/doc_financials/2023/Stockholders2023/final-2023-proxy.pdf,"Mar 28, 2023 ... â€¢ Oversees the Company's ESG matters, including receiving reports from management on environmental sustainability efforts and corporateÂ ...",2023-03-28,2023-03-28
"Intuit, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",Untitled,,https://s23.q4cdn.com/935127502/files/doc_financials/2021/ar/tm2132245-1_def14a_(webready)_2021-11-23_14.51.02.pdf,"Nov 24, 2021 ... â€¢ overseeing Intuit's practices relating to corporate responsibility, including environment ... in Intuit's Annual Report on Form 10-K for fiscalÂ ...",2021-11-23,2021-11-23
"Intuit, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com","BILL HOLDINGS, INC.",,https://s24.q4cdn.com/404137088/files/doc_financials/2023/q4/bill-20230630.pdf,"Jun 30, 2023 ... changes in the short-term interest rate environment during fiscal 2023. ... report dated August 29, 2023 expressed an unqualified opinion thereon.",2023-08-30,2023-08-30
Starbucks Corp. Sustainability Report 2023 filetype:pdf site:q4cdn.com,2023 Global Impact Report | Starbucks Stories,1.0,https://s22.q4cdn.com/869488222/files/doc_financials/2024/ar/2023-Starbucks-Global-Impact-Report.pdf,"Feb 13, 2024 ... As we report on the company's environmental and social impact in. FY23, we are proud of the progress we have made. More than ever, we can be aÂ ...",2024-02-16,2024-02-17
Starbucks Corp. Sustainability Report 2023 filetype:pdf site:q4cdn.com,2022-Starbucks-Global-Environmental-Social-Impact-Report.pdf,,https://s22.q4cdn.com/869488222/files/doc_financials/2023/ar/2022-starbucks-global-environmental-social-impact-report.pdf,"Apr 17, 2023 ... Global Environmental & Social Impact Report 55. Â© 2023 Starbucks Corporation. All rights reserved. ABOUT THIS REPORT. Scope. Our GlobalÂ ...",2023-04-19,2023-04-19
Starbucks Corp. Sustainability Report 2023 filetype:pdf site:q4cdn.com,Starbucks 2023 Proxy Statement,,https://s22.q4cdn.com/869488222/files/doc_financials/2023/ar/Starbucks-2023-Proxy-Statement.pdf,"Mar 23, 2023 ... ... Starbucks has proactively published the Global Environmental & Social Impact report, an annual ... the Starbucks Corporation 2023 Annual MeetingÂ ...",2023-01-27,2023-01-27
Starbucks Corp. Sustainability Report 2023 filetype:pdf site:q4cdn.com,Starbucks Corp. (SBUX),,https://s22.q4cdn.com/869488222/files/doc_financials/2023/q2/SBUXQ22023EarningsCall.pdf,"May 2, 2023 ... Today's discussion will be led by Laxman Narasimhan, Chief Executive Officer; Rachel Ruggeri, Executive Vice.",2023-06-02,2023-06-02
Starbucks Corp. Sustainability Report 2023 filetype:pdf site:q4cdn.com,Starbucks Fiscal 2023 Annual Report,,https://s22.q4cdn.com/869488222/files/doc_financials/2024/ar/fy23-annual-report.pdf,"Nov 17, 2023 ... Formed in 1985,. Starbuc ks Corporation's common stock trades on the Nasdaq Global Select Market (â€œNasdaqâ€) under the symbol â€œSBUX.â€ We purchaseÂ ...",2024-01-19,2024-01-25
Starbucks Corp. Sustainability Report 2023 filetype:pdf site:q4cdn.com,Starbucks 2024 Notice of Annual Meeting of Shareholders and ...,,https://s22.q4cdn.com/869488222/files/doc_financials/2024/ar/2024-proxy-statement.pdf,"Jan 25, 2024 ... ... sustainability progress with ... 2023, Starbucks paid $26,525,445 to United Olive Oil Import Corp. ... Company's fiscal year 2023 Annual Report onÂ ...",2024-01-25,2024-01-25
Starbucks Corp. Sustainability Report 2023 filetype:pdf site:q4cdn.com,Starbucks Corp. (SBUX),,https://s22.q4cdn.com/869488222/files/doc_financials/2023/q3/SBUXQ32023EarningsCall.pdf,"Aug 1, 2023 ... Thank you, Diego, and good afternoon, everyone, and thank you for joining us today to discuss Starbucks third quarter fiscal year 2023Â ...",2023-08-02,2023-08-02
Starbucks Corp. Sustainability Report 2023 filetype:pdf site:q4cdn.com,2023 Corporate Sustainability Report | Pennymac,,https://s201.q4cdn.com/340896660/files/gov_documents/2023/05/2022-PFSI-Corporate-Sustainability-Report-FINAL.pdf,"This 2023 Corporate Sustainability Report (or Report) will focus on sustainability factors that are relevant for. PennyMac Financial Services, Inc. (NYSE: PFSI)Â ...",2024-05-13,2024-05-14
Starbucks Corp. Sustainability Report 2023 filetype:pdf site:q4cdn.com,printmgr file,,https://s201.q4cdn.com/230652881/files/doc_downloads/frontpage-reports/PMT-2022-Corporate-Sustainability-Report-FINAL.pdf,"This 2022 Corporate Sustainability Report (or ... Trust 2022 Annual Report to Shareholders and 2023 Notice of Annual Meeting and ... Managing Director, CorporateÂ ...",2023-05-16,2023-05-16
Starbucks Corp. Sustainability Report 2023 filetype:pdf site:q4cdn.com,TRANSCRIPT FOR STARBUCKS 2023 ANNUAL MEETING OF ...,,https://s22.q4cdn.com/869488222/files/doc_events/2023/Mar/23/starbucks-annual-meeting-of-shareholders-transcript.pdf,"Mar 23, 2023 ... Diane Terry: Hello and welcome to the 2023 Starbucks annual ... annual report on company operations in China. ... Starbucks does not believe thatÂ ...",2023-03-27,2023-03-27
Starbucks Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,Starbucks 2024 Notice of Annual Meeting of Shareholders and ...,,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000829224/580b60c8-8e04-4866-8394-99c5184e38fc.pdf,"Jan 25, 2024 ... ... sustainability progress with ... 2023, Starbucks paid $26,525,445 to United Olive Oil Import Corp. ... Company's fiscal year 2023 Annual Report onÂ ...",2024-01-25,2024-01-25
Starbucks Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,Starbucks Corporation,,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000829224/f46ecb43-3db3-4e70-9959-103e92951d49.pdf,"Nov 17, 2023 ... In this Annual Report on Form 10-K (â€œ10-Kâ€ or â€œReportâ€) for the fiscal year ended October 1, 2023 (â€œfiscal 2023â€), Starbucks Corporation (Â ...",2023-11-17,2023-11-17
Starbucks Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,Barclays-Climate-Strategy-Targets-and-Progress-2022-Final.pdf,,https://dq06ugkuram52.cloudfront.net/files/13719458/34629474.pdf,"Mar 22, 2022 ... We have published an annual climate-related financial disclosures report ... â–« By 2023: no financing to new clients ... barclays/sustainability/Â ...",2022-03-21,2022-03-21
Starbucks Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,"2022 Target Environmental, Social and Governance Report",,https://dq06ugkuram52.cloudfront.net/files/13952300/35378172.pdf,"team members across the company by 20% by 2023, with ... food/beverage production in our cafÃ©, bakeries, and Starbucks ... corporate reporting on climate-related.",2022-07-13,2022-08-23
Starbucks Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,Starbucks Corporation,,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000829224/43262fd6-cb2b-46f1-b591-1c8736b81589.pdf,"Apr 30, 2024 ... The financial information as of October 1, 2023 is derived from our audited consolidated financial statements and notes for the fiscal yearÂ ...",2024-04-30,2024-04-30
Starbucks Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,Starbucks Corporation,,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000829224/fc27fea8-fb86-4a1e-adf8-88f4682ffb50.pdf,"Date of Report (Date of earliest event reported): March 23, 2023. Starbucks Corporation. (Exact name of registrant as specified in its charter). Washington.",2023-03-29,2023-03-29
Starbucks Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,Untitled,,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000829224/0b243e54-2d25-4d38-beb2-860cb9566095.pdf,"Jan 27, 2023 ... STARBUCKS CORPORATION 2023 ANNUAL. MEETING OF ... Starbucks forthcoming FY22 Global Environmental and Social Impact Report. ... sustainability, andÂ ...",2023-01-27,2023-01-27
Starbucks Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,Starbucks Corporation,,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000829224/d2de114a-49d6-4994-8675-8454e5dd2289.pdf,"Nov 19, 2021 ... environment impacting the reporting unit's performance. ... 2023 notes. ... In connection with the Annual Report of Starbucks Corporation (â€œÂ ...",2021-11-19,2021-11-19
Starbucks Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,Starbucks Corporation,,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000829224/eef5aba3-a14c-4877-9043-be2d237f73b5.pdf,"Nov 20, 2023 ... On November 20, 2023, Starbucks Corporation (the â€œCompany ... Environment and Social Impact Report. Beth ... Starbucks Corporation Press ReleaseÂ ...",2023-11-20,2023-11-20
Starbucks Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,Starbucks Corporation,,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000829224/0bf5535f-877e-4550-aae7-610a8d843e5b.pdf,"Oct 2, 2022 ... standards, including the SEC's recently proposed climate-related reporting requirements, and similar proposals by other international regulatoryÂ ...",2022-11-18,2022-11-18
Nvidia Corp. Sustainability Report 2023 filetype:pdf site:q4cdn.com,2023 NVIDIA Corporation Annual Review,,https://s201.q4cdn.com/141608511/files/doc_financials/2023/ar/2023-Annual-Report-1.pdf,"May 8, 2023 ... ... Annual Report on Form 10-K of NVIDIA for the ... sustainability disclosure or ESG reporting standards. ... reporting as of January 29, 2023 basedÂ ...",2023-05-05,2023-05-05
Nvidia Corp. Sustainability Report 2023 filetype:pdf site:q4cdn.com,NVIDIA Corporate Responsibility Report Fiscal Year 2023,1.0,https://s201.q4cdn.com/141608511/files/doc_governance/2023/07/FY23-Corporate-Responsibility-Report.pdf,We also disclose in accordance with the Sustainability Accounting Standards Board and Task Force on Climate-Related Financial Disclosures. We continue to alignÂ ...,2023-05-12,2023-05-24
Nvidia Corp. Sustainability Report 2023 filetype:pdf site:q4cdn.com,FORM 10-K NVIDIA CORPORATION,,https://s201.q4cdn.com/141608511/files/doc_financials/2024/q4/1cbe8fe7-e08a-46e3-8dcc-b429fc06c1a4.pdf,"Feb 21, 2024 ... More information can be found on our website and in our annual Sustainability Report. ... In May 2023, we published metrics related to ourÂ ...",2024-02-21,2024-02-21
Nvidia Corp. Sustainability Report 2023 filetype:pdf site:q4cdn.com,2024 NVIDIA Corporation Annual Review,,https://s201.q4cdn.com/141608511/files/doc_financials/2024/ar/NVIDIA-2024-Annual-Report.pdf,"May 14, 2024 ... reporting its beneficial ownership as of December 29, 2023. The Schedule 13G/A reports that Vanguard has shared voting power with respect to.",2024-05-14,2024-05-14
Nvidia Corp. Sustainability Report 2023 filetype:pdf site:q4cdn.com,FORM 10-K NVIDIA CORPORATION,,https://s201.q4cdn.com/141608511/files/doc_financials/2023/q4/4e9abe7b-fdc7-4cd2-8487-dc3a99f30e98.pdf,"Feb 24, 2023 ... to meet sustainability disclosure or ESG reporting standards. ... 2023 Proxy Statement under the captions â€œReport of the ... NVIDIA Corporation;. 2Â ...",2023-02-24,2023-02-24
Nvidia Corp. Sustainability Report 2023 filetype:pdf site:q4cdn.com,2022 - nvidia corporation annual review,,https://s201.q4cdn.com/141608511/files/doc_financials/2022/ar/2022-Annual-Review.pdf,"Mar 17, 2022 ... ... nvidia.com/proxy through June 2, 2023. Even ... annual Corporate Social Responsibility Report, or ... sustainability regulations, compliance, orÂ ...",2022-04-19,2022-04-19
Nvidia Corp. Sustainability Report 2023 filetype:pdf site:q4cdn.com,FORM 10-Q NVIDIA CORPORATION,,https://s201.q4cdn.com/141608511/files/doc_financials/2024/q1/ecefb2b2-efcb-45f3-b72b-212d90fcd873.pdf,"May 26, 2023 ... The January 29, 2023 consolidated balance sheet was derived from our audited consolidated financial statements included in our Annual Report onÂ ...",2023-05-26,2023-05-26
Nvidia Corp. Sustainability Report 2023 filetype:pdf site:q4cdn.com,Hyliion 2022 Sustainability Report,,https://s25.q4cdn.com/501989927/files/doc_downloads/2022/08/Hyliion-2022-Sustainability-Report.pdf,"Environmental stewardship, workplace safety, and being a good corporate citizen are inextricably linked. Moving forward, our focus in 2023 and beyond is toÂ ...",2022-08-12,2022-08-12
Nvidia Corp. Sustainability Report 2023 filetype:pdf site:q4cdn.com,2018 NVIDIA CORPORATION ANNUAL REVIEW,,https://s201.q4cdn.com/141608511/files/doc_financials/annual/2018/NVIDIA2018_AnnualReview-(new).pdf,"Feb 28, 2018 ... ... Annual Report on Form 10-K of NVIDIA for the year ended January 28, 2018 and in this proxy statement. Compensation Committee. Robert KÂ ...",2018-04-07,2018-04-07
Nvidia Corp. Sustainability Report 2023 filetype:pdf site:q4cdn.com,FORM 10-Q NVIDIA CORPORATION,,https://s201.q4cdn.com/141608511/files/doc_financials/2023/q3/cd532449-4dc3-404a-a999-25e7b2e8c246.pdf,"Oct 31, 2021 ... Indicate by check mark whether the registrant (1) has filed all reports required to be filed by Section 13 or 15(d) of the SecuritiesÂ ...",2022-11-18,2022-11-18
